SAMPLE	GENOME	TOT_RDS	TOT_BP	Size	MEAN_COV	COM_FRAC
ET_SCN_3	SCN18_31_3_15_R5_B_SCNPILOT_CONT_750_BF_Chitinophagaceae_50_32	71	10647	9391252	0.001133715	4.41e-06
ET_SCN_3	SCN18_SCNpilot_BF_INOC_Bordetella_67_10_67_46	2	300	3232968	9.28e-05	3.61e-07
ET_SCN_3	SCNPILOT_EXPT_1000_BF_Rhizobiales_69_8_partial_69_13	207	31043	5320238	0.005834889	2.27e-05
ET_SCN_3	SCN_bioreactor_inoc_reactora_Bacteroidetes_38_10	0	0	3655513	0	0
ET_SCN_3	SCN_bioreactor_inoc_reactora_Bacteroidetes_39_99	42	6295	3302211	0.001906299	7.41e-06
ET_SCN_3	SCN_bioreactor_inoc_reactora_Legionella_40_7	3499	524454	2376544	0.220679272	0.000857893
ET_SCN_3	SCN_bioreactor_inoc_reactorb_Actinobacteria_65_60	20	2876	2733184	0.001052253	4.09e-06
ET_SCN_3	SCN_bioreactor_inoc_reactorb_Bacteroidetes_53_13	0	0	3035995	0	0
ET_SCN_3	SCN_bioreactor_inoc_reactorb_Betaproteobacteria_68_25	2601	390014	4928268	0.079138148	0.00030765
ET_SCN_3	SCN_bioreactor_inoc_reactorb_Rhodocyclales_66_46	311	46587	3693402	0.012613574	4.9e-05
ET_SCN_3	SCN_bioreactor_t0_Alphaproteobacteria_66_43	16013	2401035	5098746	0.470906964	0.001830655
ET_SCN_3	SCN_bioreactor_t0_Leifsonia_70_11	4609	690485	2690851	0.256604695	0.000997553
ET_SCN_3	SCN_bioreactor_t0_Rhizobiales_60_89	1151	172304	4455400	0.038673071	0.000150342
ET_SCN_3	SCNpilot_BF_INOC_Bordetella_67_10_67_30	619	92725	6610525	0.014026874	5.45e-05
ET_SCN_3	pHLL249	0	0	4808	0	0
ET_SCN_3	pHLL250	6	900	4892	0.183973835	0.0007152
ET_SCN_3	scnpilot_dereplicated_Accumulibacter_1	17	2550	4385439	0.00058147	2.26e-06
ET_SCN_3	scnpilot_dereplicated_Acinetobacter_1	0	0	3478169	0	0
ET_SCN_3	scnpilot_dereplicated_Aeromonas_1	3	450	4467577	0.000100726	3.92e-07
ET_SCN_3	scnpilot_dereplicated_Alicycliphilus_1	279	41843	4633122	0.009031275	3.51e-05
ET_SCN_3	scnpilot_dereplicated_Alphaproteobacteria_1	1	20	2859639	6.99e-06	2.72e-08
ET_SCN_3	scnpilot_dereplicated_Alphaproteobacteria_5	4	600	1883020	0.000318637	1.24e-06
ET_SCN_3	scnpilot_dereplicated_Alphaproteobacteria_9	137	20537	1559746	0.013166887	5.12e-05
ET_SCN_3	scnpilot_dereplicated_Amoebophilus_1	0	0	1762822	0	0
ET_SCN_3	scnpilot_dereplicated_Bacteroidales_1	0	0	3916741	0	0
ET_SCN_3	scnpilot_dereplicated_Bacteroidales_2	13	1950	3860239	0.00050515	1.96e-06
ET_SCN_3	scnpilot_dereplicated_Bacteroidetes_3	0	0	2468842	0	0
ET_SCN_3	scnpilot_dereplicated_Bacteroidetes_4	278	41687	4727320	0.008818316	3.43e-05
ET_SCN_3	scnpilot_dereplicated_Bacteroidetes_5	0	0	3123620	0	0
ET_SCN_3	scnpilot_dereplicated_Bacteroidetes_6	9	1350	4357586	0.000309805	1.2e-06
ET_SCN_3	scnpilot_dereplicated_Bacteroidetes_8	20	2999	3866915	0.000775554	3.01e-06
ET_SCN_3	scnpilot_dereplicated_Bacteroidia_1	0	0	3605433	0	0
ET_SCN_3	scnpilot_dereplicated_Bacteroidia_2	0	0	5737001	0	0
ET_SCN_3	scnpilot_dereplicated_Brevundimonas_1	0	0	2930189	0	0
ET_SCN_3	scnpilot_dereplicated_Burkholderiales_1	64	9599	5773277	0.001662661	6.46e-06
ET_SCN_3	scnpilot_dereplicated_Burkholderiales_2	10	1500	3643094	0.000411738	1.6e-06
ET_SCN_3	scnpilot_dereplicated_Burkholderiales_4	35	5243	4721507	0.001110451	4.32e-06
ET_SCN_3	scnpilot_dereplicated_Burkholderiales_7	4	600	3765990	0.000159321	6.19e-07
ET_SCN_3	scnpilot_dereplicated_Burkholderiales_9	0	0	3170979	0	0
ET_SCN_3	scnpilot_dereplicated_Caedibacter_2	0	0	1832742	0	0
ET_SCN_3	scnpilot_dereplicated_Cellulomonas_1	1309	196222	3706680	0.0529374	0.000205795
ET_SCN_3	scnpilot_dereplicated_Chlamydia_1	24	3600	2529957	0.001422949	5.53e-06
ET_SCN_3	scnpilot_dereplicated_Chlamydiales_1	141	21142	2834110	0.007459837	2.9e-05
ET_SCN_3	scnpilot_dereplicated_Chloroflexi_1	0	0	4184439	0	0
ET_SCN_3	scnpilot_dereplicated_Clostridiales_1	0	0	3417378	0	0
ET_SCN_3	scnpilot_dereplicated_Clostridiales_2	0	0	3088360	0	0
ET_SCN_3	scnpilot_dereplicated_Delftia_1	19	2849	6476131	0.000439923	1.71e-06
ET_SCN_3	scnpilot_dereplicated_Devosia_1	0	0	3994449	0	0
ET_SCN_3	scnpilot_dereplicated_Devosia_2	96	14399	4355070	0.003306261	1.29e-05
ET_SCN_3	scnpilot_dereplicated_Devosia_5	10	1500	5719967	0.000262239	1.02e-06
ET_SCN_3	scnpilot_dereplicated_Dyadobacter_1	0	0	7719061	0	0
ET_SCN_3	scnpilot_dereplicated_Dysgonomonas_1	0	0	4410792	0	0
ET_SCN_3	scnpilot_dereplicated_Enterobacter_1	11188	1677276	5013079	0.334580006	0.001300683
ET_SCN_3	scnpilot_dereplicated_Flavobacteriia_1	0	0	3521150	0	0
ET_SCN_3	scnpilot_dereplicated_Flavobacterium_1	0	0	3801142	0	0
ET_SCN_3	scnpilot_dereplicated_Legionella_1	2891	433472	4167318	0.10401702	0.000404367
ET_SCN_3	scnpilot_dereplicated_Leifsonia_1	3565	534536	4475315	0.119440978	0.000464328
ET_SCN_3	scnpilot_dereplicated_Magnetospirillum_1	26	3899	4273527	0.000912361	3.55e-06
ET_SCN_3	scnpilot_dereplicated_Mesorhizobium_2	282	42292	3923245	0.010779852	4.19e-05
ET_SCN_3	scnpilot_dereplicated_Microbacterium_3	0	0	3478756	0	0
ET_SCN_3	scnpilot_dereplicated_Microbacterium_4	376	56332	3517424	0.016015129	6.23e-05
ET_SCN_3	scnpilot_dereplicated_Microbacterium_5	72	10799	3129463	0.003450752	1.34e-05
ET_SCN_3	scnpilot_dereplicated_Microbacterium_6	0	0	3139230	0	0
ET_SCN_3	scnpilot_dereplicated_Microbacterium_7	37	5550	2908404	0.001908263	7.42e-06
ET_SCN_3	scnpilot_dereplicated_Micrococcales_2	346	51881	2404392	0.021577596	8.39e-05
ET_SCN_3	scnpilot_dereplicated_Micrococcales_3	0	0	3818346	0	0
ET_SCN_3	scnpilot_dereplicated_Mucilaginibacter_1	0	0	4167186	0	0
ET_SCN_3	scnpilot_dereplicated_Myxococcales_1	4	600	11892526	5.05e-05	1.96e-07
ET_SCN_3	scnpilot_dereplicated_Nitrobacter_2	794	119017	3540405	0.033616775	0.000130686
ET_SCN_3	scnpilot_dereplicated_Paludibacter_1	3	450	4182621	0.000107588	4.18e-07
ET_SCN_3	scnpilot_dereplicated_Pandoraea_1	3918	587122	4875685	0.120418362	0.000468128
ET_SCN_3	scnpilot_dereplicated_Planctomycetales_1	2276	341319	7731496	0.044146566	0.00017162
ET_SCN_3	scnpilot_dereplicated_Pseudonocardia_1	253	37719	7090563	0.005319606	2.07e-05
ET_SCN_3	scnpilot_dereplicated_Rhizobiales_1	2272	340696	5132883	0.066375174	0.000258034
ET_SCN_3	scnpilot_dereplicated_Rhizobiales_6	871	130616	4143367	0.03152412	0.00012255
ET_SCN_3	scnpilot_dereplicated_Rhizobium_2	0	0	4625786	0	0
ET_SCN_3	scnpilot_dereplicated_Rhodobacterales_1	0	0	4679666	0	0
ET_SCN_3	scnpilot_dereplicated_Rhodospirillales_2	1017	152510	6483964	0.023521105	9.14e-05
ET_SCN_3	scnpilot_dereplicated_Solirubrobacterales_2	1129	169194	4207762	0.040209974	0.000156317
ET_SCN_3	scnpilot_dereplicated_Sphingobacteriales_3	38	5700	5487359	0.001038751	4.04e-06
ET_SCN_3	scnpilot_dereplicated_Sphingobacteriales_5	0	0	3133412	0	0
ET_SCN_3	scnpilot_dereplicated_Sphingobacteriales_6	11	1650	6139489	0.000268752	1.04e-06
ET_SCN_3	scnpilot_dereplicated_Sphingobium_2	26	3899	3996113	0.000975698	3.79e-06
ET_SCN_3	scnpilot_dereplicated_Sphingomonadales_1	6	900	3512439	0.000256232	9.96e-07
ET_SCN_3	scnpilot_dereplicated_Sphingomonas_1	1714	256863	4000194	0.064212636	0.000249627
ET_SCN_3	scnpilot_dereplicated_Sphingomonas_3	485	72733	5385678	0.013504892	5.25e-05
ET_SCN_3	scnpilot_dereplicated_Sphingopyxis_1	2	300	3291164	9.12e-05	3.54e-07
ET_SCN_3	scnpilot_dereplicated_Stenotrophomonas_1	3	450	3693706	0.000121829	4.74e-07
ET_SCN_3	scnpilot_dereplicated_TM7_1	0	0	904897	0	0
ET_SCN_3	scnpilot_dereplicated_Thiobacillus_2	94	14096	2906018	0.004850624	1.89e-05
ET_SCN_3	scnpilot_dereplicated_Thiobacillus_3	40676	6098204	3213355	1.897768532	0.007377593
ET_SCN_3	scnpilot_dereplicated_Thiobacillus_5	10	1498	2896222	0.000517226	2.01e-06
ET_SCN_3	scnpilot_dereplicated_Xanthomonadales_2	0	0	5810929	0	0
ET_SCN_3	scnpilot_dereplicated_Xanthomonadales_3	0	0	3747714	0	0
ET_SCN_1	2019_SCN_bioreactor_inoc_reactora_Parvibaculum_lavamentivorans_64_9	0	0	2169045	0	0
ET_SCN_1	2019_SCN_bioreactor_inoc_reactorb_Clostridiales_33_7	0	0	2768656	0	0
ET_SCN_1	2019_SCN_bioreactor_inoc_reactorb_Micrococcales_71_5	82978.5	12441139	2321692	5.358651794	0.020458113
ET_SCN_1	2019_SCN_bioreactor_t0_Stenotrophomonas_maltophilia_67_6	251.5	37567.5	2741033	0.013705599	5.23249e-05
ET_SCN_1	2019_SCN_bioreactor_t1_biofilm_Bacteria_60_83	5212.5	781494	4926059	0.158644872	0.00060567
ET_SCN_1	2019_SCN_bioreactor_t1_biofilm_Bacteroidetes_44_32	31	4650	5604790	0.000829647	3.16741e-06
ET_SCN_1	2019_SCN_bioreactor_t1_biofilm_Cellulomonas_74_9	4353.5	652601	1978896	0.329780342	0.001259026
ET_SCN_1	2019_SCN_bioreactor_t1_biofilm_Enterobacter_55_10	120.5	18063	4531288	0.003986284	1.52187e-05
ET_SCN_1	2019_SCN_bioreactor_t1_biofilm_Flavobacteriales_36_17	62.5	9368	3456031	0.002710624	1.03485e-05
ET_SCN_1	2019_SCN_bioreactor_t1_biofilm_Gammaproteobacteria_65_65	18563	2783018.5	3431684	0.810977497	0.003096128
ET_SCN_1	2019_SCN_bioreactor_t1_biofilm_Legionellales_40_39	94	14091	3217128	0.004379994	1.67218e-05
ET_SCN_1	2019_SCN_bioreactor_t1_biofilm_Microbacterium_71_12	13477.5	2020066	3035962	0.665379211	0.002540266
ET_SCN_1	2019_SCN_bioreactor_t1_biofilm_Micrococcales_70_15	2738.5	410408	2203065	0.186289556	0.000711211
ET_SCN_1	2019_SCN_bioreactor_t1_biofilm_Micrococcales_73_29	29455.5	4416498	3783799	1.167212635	0.004456152
ET_SCN_1	2019_SCN_bioreactor_t1_biofilm_Pseudonocardia_dioxanivorans_73_113	390724.5	58575420	6259414	9.357971848	0.035726608
ET_SCN_1	2019_SCN_bioreactor_t1_biofilm_Verrucomicrobia_66_15	61.5	9222.5	4635063	0.001989725	7.59632e-06
ET_SCN_1	2019_SCN_bioreactor_t1_planktonic_Alphaproteobacteria_67_63	8317.5	1246973.5	5503510	0.226577857	0.000865023
ET_SCN_1	2019_SCN_bioreactor_t2_biofilm_Acidovorax_65_56	13248	1986704	5190320	0.382771004	0.001461333
ET_SCN_1	2019_SCN_bioreactor_t2_biofilm_Alphaproteobacteria_70_37	14745	2210391.5	4857358	0.455060446	0.001737317
ET_SCN_1	2019_SCN_bioreactor_t2_biofilm_Herbaspirillum_63_171	115624	17336657.5	5554569	3.121152604	0.011915851
ET_SCN_1	2019_SCN_bioreactor_t2_biofilm_Hyphomicrobium_denitrificans_61_11	39568.5	5932094.5	2933659	2.022080446	0.007719843
ET_SCN_1	2019_SCN_bioreactor_t2_biofilm_Novosphingobium_sp_MD-1_67_8	1215	182110.5	3432314	0.053057646	0.000202562
ET_SCN_1	2019_SCN_bioreactor_t2_biofilm_Sphingobacteriales_50_15	364529	54656062	9343152	5.849852598	0.022333406
ET_SCN_1	2019_SCN_bioreactor_t2_biofilm_Xanthomonadales_71_37	1416.5	212410	2596304	0.081812453	0.000312341
ET_SCN_1	2019_SCN_bioreactor_t2_plantonic_Alphaproteobacteria_70_36	21333	3198317	5884952	0.543473762	0.002074859
ET_SCN_1	2019_SCN_bioreactor_t2_plantonic_Sphingomonadales_63_2074	356874.5	53506071.5	3756989	14.24174292	0.054371735
ET_SCN_1	2019_SCN_bioreactor_t3_biofilm_Acidobacteriales_60_11	4279.5	641565.5	4117645	0.155808842	0.000594843
ET_SCN_1	2019_SCN_bioreactor_t3_biofilm_Bacteroidetes_40_21	733	109911	6135429	0.017914151	6.83922e-05
ET_SCN_1	2019_SCN_bioreactor_t3_biofilm_Bacteroidetes_44_17	251585	37721684.5	6069571	6.214884792	0.023727016
ET_SCN_1	2019_SCN_bioreactor_t3_biofilm_Devosia_66_11	113.5	17022	4285650	0.00397186	1.51637e-05
ET_SCN_1	2019_SCN_bioreactor_t3_biofilm_Leifsonia_71_11	35523.5	5326077	3034240	1.755324892	0.006701431
ET_SCN_1	2019_SCN_bioreactor_t3_biofilm_Verrucomicrobia_59_10	88365.5	13249180.5	3637044	3.642843062	0.013907546
ET_SCN_1	2019_SCN_bioreactor_t3_planktonic_Azospirillum_lipoferum_68_106	8484	1271881.5	5405113	0.235310807	0.000898363
ET_SCN_1	2019_SCN_bioreactor_t3_planktonic_Klebsiella_oxytoca_56_23	824990	123700621.5	5785362	21.38165624	0.081630299
ET_SCN_1	2019_SCN_bioreactor_t3_planktonic_Planctomycetes_54_6	8477.5	1271177	5229224	0.243090944	0.000928066
ET_SCN_1	2019_SCN_bioreactor_t4_biofilm_Comamonas_61_10	44034	6602340.5	5354488	1.233047959	0.004707497
ET_SCN_1	2019_SCN_bioreactor_t4_planktonic_Bacteroidetes_43_45	23766.5	3563613	4229238	0.842613492	0.003216907
ET_SCN_1	Bacteroides_thetaiotaomicron_VPI_5482_GCF_000011065.1	26310	3944628.5	6293399	0.626788243	0.002392935
ET_SCN_1	CN18_26_2_15_R1_F_uSCNPILOT_CONT_500_BF_Rhizobiales_64_17_64_27	8647.5	1296528	4633717	0.279803018	0.001068224
ET_SCN_1	CN18_26_2_15_R4_P_Melainabacteria_51_74	370	55426	4615792	0.012007907	4.58435e-05
ET_SCN_1	CN18_30_10_14_R2_B_Alphaproteobacteria_67_12	200	29986.5	5684320	0.005275301	2.01399e-05
ET_SCN_1	E.coli_WM3604_scaffold_min1000	2206.5	330799	4612074	0.071724565	0.000273828
ET_SCN_1	SCN18_10_11_15_R1_B_SCNPILOT_CONT_300_BF_Rhizobiales_62_47_63_12	289	43320	4665019	0.009286136	3.54524e-05
ET_SCN_1	SCN18_10_11_15_R1_B_SCNPILOT_EXPT_1000_BF_Rhizobiales_63_7_63_17	26	3899.5	6549139	0.000595422	2.27318e-06
ET_SCN_1	SCN18_10_11_15_R1_B_Solirubrobacterales_67_19	1	150	3216134	4.66398e-05	1.7806e-07
ET_SCN_1	SCN18_10_11_15_R1_P_Microbacterium_71_863	33	4950	3864224	0.001280982	4.8905e-06
ET_SCN_1	SCN18_10_11_15_R3_B_Afipia_64_1782_curated	847896.5	127115197.5	3548607	35.82115391	0.136757016
ET_SCN_1	SCN18_10_11_15_R3_B_Rhizobiales_63_59	433.5	65003	7452781	0.008721979	3.32985e-05
ET_SCN_1	SCN18_10_11_15_R4_P_Reyranella_68_349	100	14963.5	6472661	0.0023118	8.82593e-06
ET_SCN_1	SCN18_10_11_15_R4_P_Rhizobiales_68_13	26421	3961309	5537263	0.71539116	0.002731201
ET_SCN_1	SCN18_10_11_15_R4_P_SCNPILOT_CONT_750_P_Caedibacter_acanthamoebae_37_11_38_20	13	1948	1645883	0.001183559	4.51856e-06
ET_SCN_1	SCN18_10_11_15_R4_P_SCNPILOT_EXPT_1000_BF_Sphingobacteriia_40_10_29_136	0	0	2121440	0	0
ET_SCN_1	SCN18_10_11_15_R4_P_Sphingobacteriales_45_140	0	0	3943039	0	0
ET_SCN_1	SCN18_10_11_15_R5_B_Rhizobiales_67_21	16	2389.5	8382456	0.00028506	1.08829e-06
ET_SCN_1	SCN18_10_11_15_R5_B_SCNPILOT_CONT_1000_BF_Mesorhizobium_65_39_64_12	79382.5	11901859.5	7086805	1.679439395	0.006411718
ET_SCN_1	SCN18_10_11_15_R5_P_Alphaproteobacteria_68_131	4433	664667.5	7539962	0.088152633	0.000336547
ET_SCN_1	SCN18_10_11_15_R5_P_Candidatus_Caedibacter_acanthamoebae_SCNPILOT_EXPT_500_P_38_48_38_48	10	1500	1997675	0.000750873	2.86666e-06
ET_SCN_1	SCN18_13_7_16_R1_B_Burkholderiales_69_20	156	23391	3916558	0.005972336	2.2801e-05
ET_SCN_1	SCN18_13_7_16_R1_B_Mesorhizobium_65_18	389	58335.5	4818058	0.012107679	4.62244e-05
ET_SCN_1	SCN18_13_7_16_R1_B_Nakamurella_69_21	259.5	38917.5	4497244	0.008653633	3.30376e-05
ET_SCN_1	SCN18_13_7_16_R1_B_SCNpilot_P_inoc_Stenotrophomonas_69_27_68_91	253	37924.5	4001815	0.009476825	3.61804e-05
ET_SCN_1	SCN18_13_7_16_R1_B_Solirubrobacterales_68_13	23	3450	2489084	0.001386052	5.29163e-06
ET_SCN_1	SCN18_13_7_16_R1_B_Xanthomonadales_69_60	2.5	375	3386114	0.000110746	4.22805e-07
ET_SCN_1	SCN18_13_7_16_R3_B_Actinobacteria_70_9	36514.5	5474037	4508133	1.214258098	0.004635761
ET_SCN_1	SCN18_13_7_16_R3_B_SCNPILOT_CONT_300_BF_Rhizobiales_62_47_63_31	20224.5	3032088.5	4726775	0.641470876	0.00244899
ET_SCN_1	SCN18_13_7_16_R3_B_SCN_Thiomonas_15x_64_19	1784778	267601094	3414391	78.37447264	0.299215906
ET_SCN_1	SCN18_13_7_16_R4_B_Burkholderiales_66_10	9	1350	6110206	0.000220942	8.43506e-07
ET_SCN_1	SCN18_13_7_16_R4_B_Burkholderiales_68_29	229.5	34420	6729370	0.005114892	1.95275e-05
ET_SCN_1	SCN18_14_9_16_R1_B_Chryseobacterium_40_24	87.5	13116	3048146	0.004302943	1.64277e-05
ET_SCN_1	SCN18_14_9_16_R1_B_Rhizobiales_65_9	49.5	7422	5013351	0.001480447	5.65201e-06
ET_SCN_1	SCN18_14_9_16_R1_B_SCNpilot_P_inoc_Kapabacteria_57_18_59_45	0	0	3253864	0	0
ET_SCN_1	SCN18_14_9_16_R2_B_Alphaproteobacteria_64_15	8863.5	1328831.5	6313041	0.210489921	0.000803603
ET_SCN_1	SCN18_14_9_16_R3_B_SCNPILOT_CONT_300_BF_Rhizobiales_62_47-related_60_10	8	1200	3129718	0.000383421	1.46381e-06
ET_SCN_1	SCN18_14_9_16_R3_B_SCNPILOT_EXPT_1000_BF_Sphingobacteriia_40_10_37_82	0	0	3329790	0	0
ET_SCN_1	SCN18_14_9_16_R4_B_Actinobacteria_68_6	0	0	1814631	0	0
ET_SCN_1	SCN18_14_9_16_R4_B_SCNPILOT_EXPT_300_BF_Sphingomonadales_67_9_67_9	449.5	67266	2933246	0.022932274	8.75502e-05
ET_SCN_1	SCN18_14_9_16_R5_B_Filimonas_42_18	0.5	75	6151592	1.2192e-05	4.65462e-08
ET_SCN_1	SCN18_14_9_16_R5_B_Mesorhizobium_63_3	1526	228701.5	6235509	0.036677278	0.000140026
ET_SCN_1	SCN18_25_1_16_R1_B_Burkholderiales_68_8	14	2099.5	2409378	0.000871387	3.32676e-06
ET_SCN_1	SCN18_25_1_16_R1_B_Chitinophagaceae_40_177	67.5	10111.5	4101688	0.002465205	9.41159e-06
ET_SCN_1	SCN18_25_1_16_R1_B_SCNPILOT_CONT_300_BF_Rhizobiales_62_47_62_13	4660.5	698787.5	5170539	0.135147902	0.000515964
ET_SCN_1	SCN18_25_1_16_R1_B_SCN_Comamonas_36x_67_66	143	21395	3347540	0.00639126	2.44004e-05
ET_SCN_1	SCN18_25_1_16_R2_B_Alphaproteobacteria_70_11	8414	1261397	4340141	0.290635028	0.001109578
ET_SCN_1	SCN18_25_1_16_R2_B_SCNPILOT_CONT_300_BF_Rhizobiales_62_47-related_62_30	54	8097	5027196	0.001610639	6.14905e-06
ET_SCN_1	SCN18_25_1_16_R3_B_Rudaea_64_147	3076	461237	5517738	0.083591682	0.000319134
ET_SCN_1	SCN18_25_1_16_R3_B_SCNPILOT_CONT_1000_P_Gammaproteobacteria_novel_39_13_39_37	18	2699.5	3677198	0.000734119	2.8027e-06
ET_SCN_1	SCN18_25_1_16_R4_B_SCNPILOT_SOLID2_TRIM150_Afipia_61_20_61_46	3956	593060	3896152	0.152216854	0.000581129
ET_SCN_1	SCN18_25_1_16_R5_B_Rhizobiales_60_7	4769.5	715120	4184928	0.170879881	0.000652381
ET_SCN_1	SCN18_25_8_15_R2_B_Bosea_sp_LC85_SCNPILOT_EXPT_1000_BF_Rhizobiales_65_15_66_16	4	535	4890684	0.000109392	4.17632e-07
ET_SCN_1	SCN18_25_8_15_R2_B_CN-SCN_Microbacterium_18x_70_9	4.5	610.5	3048282	0.000200277	7.64611e-07
ET_SCN_1	SCN18_25_8_15_R2_B_Nitrosospira_multiformis_SCNPILOT_SOLID_1_TRIM150_Nitrosospira_54_27_54_34	13	1948.5	3018418	0.000645537	2.46451e-06
ET_SCN_1	SCN18_25_8_15_R2_B_SCNPILOT_EXPT_1000_BF_Altererythrobacter_66_12_66_16	40	5999.5	3158237	0.001899636	7.25238e-06
ET_SCN_1	SCN18_25_8_15_R2_B_SCNPILOT_EXPT_1000_BF_Devosia_62_26-related_62_9	19	2849	4234864	0.000672749	2.5684e-06
ET_SCN_1	SCN18_25_8_15_R2_B_SCNPILOT_EXPT_750_BF_Actinomycetales_70_150_72_69	7.5	1125	3324329	0.000338414	1.29199e-06
ET_SCN_1	SCN18_25_8_15_R2_B_SCNPILOT_EXPT_750_BF_Sphingobacteriia_47_330_48_20	198.5	29770	4755454	0.00626018	2.38999e-05
ET_SCN_1	SCN18_25_8_15_R2_B_SCNpilot_BF_INOC_Bordetella_67_10-related_69_14	0	0	3143846	0	0
ET_SCN_1	SCN18_25_8_15_R2_B_Xanthomonadales_66_12	2938	440496	3496265	0.12599045	0.000481003
ET_SCN_1	SCN18_25_8_15_R3_B_WPS-2_62_28	63.5	9523	7653012	0.001244347	4.75063e-06
ET_SCN_1	SCN18_25_8_15_R4_B_Xanthomonadales_70_612	15	2248	2676672	0.000839849	3.20635e-06
ET_SCN_1	SCN18_25_8_15_R5_B_Rhodanobaceraceae_66_24	17879.5	2680754	3724418	0.719777963	0.002747949
ET_SCN_1	SCN18_26_2_15_R1_B_Micrococcales_64_47	7830	1173991	4082655	0.287555769	0.001097823
ET_SCN_1	SCN18_26_2_15_R1_B_Proprionibacteraceae_70_19	13557.5	2032530.5	4242603	0.479076289	0.001829004
ET_SCN_1	SCN18_26_2_15_R1_B_SCNPILOT_CONT_1000_BF_Rhizobiales_65_79_66_12	624.5	93626	4868845	0.019229612	7.34143e-05
ET_SCN_1	SCN18_26_2_15_R1_B_SCNPILOT_SOLID2_TRIM150_Alphaproteobacteria_62_41_62_24	1167	174873.5	3582612	0.048811733	0.000186352
ET_SCN_1	SCN18_26_2_15_R1_F_Bosea_sp_LC85_SCNPILOT_EXPT_1000_BF_Rhizobiales_65_15_67_33	821.5	123133.5	4873045	0.025268287	9.64686e-05
ET_SCN_1	SCN18_26_2_15_R1_F_Chitinophagaceae_50_26	333089	49939825	7944810	6.285842582	0.023997917
ET_SCN_1	SCN18_26_2_15_R1_F_SCNPILOT_CONT_1000_BF_Chloroflexi_54_27_54_23	149905.5	22475718.5	8956367	2.509468236	0.009580579
ET_SCN_1	SCN18_26_2_15_R1_F_SCNPILOT_EXPT_300_BF_Thiobacillus_62_448_63_78	705.5	105689	3584500	0.029485005	0.000112567
ET_SCN_1	SCN18_26_2_15_R1_P_SCNPILOT_CONT_1000_BF_Mesorhizobium_65_39_65_22	148806.5	22309731.5	6615161	3.372515272	0.012875496
ET_SCN_1	SCN18_26_2_15_R2_B_Rhizobiales_60_31	161	24132	6552773	0.003682716	1.40598e-05
ET_SCN_1	SCN18_26_2_15_R2_B_Rhizobiales_61_8	4310	646189.5	2996661	0.215636503	0.000823251
ET_SCN_1	SCN18_26_2_15_R2_B_SCNPILOT_CONT_1000_BF_Rhizobiales_65_18_67_34	79022.5	11846977	4186106	2.830070954	0.010804567
ET_SCN_1	SCN18_26_2_15_R2_B_SCNPILOT_CONT_750_BF_Rhodospirillales_68_10_70_15	6798	1019143	5293473	0.192528232	0.000735029
ET_SCN_1	SCN18_26_2_15_R2_B_SCN_Variovorax_21x_67_25	9.5	1359.5	7857986	0.000173009	6.60508e-07
ET_SCN_1	SCN18_26_2_15_R2_P_Planctomycetes_69_10	40.5	6075	6638716	0.000915087	3.49359e-06
ET_SCN_1	SCN18_26_2_15_R2_P_SCNPILOT_CONT_500_P_Xanthomonadales_69_150_Rhodanobacter_68_51	151.5	22716.5	3833301	0.005926093	2.26245e-05
ET_SCN_1	SCN18_26_2_15_R3_B_Saccharibacteria_TM7_47_55	0	0	938312	0	0
ET_SCN_1	SCN18_26_2_15_R4_B_Rhodanobacter_69_138	293228	43963105	4047913	10.86068426	0.041463622
ET_SCN_1	SCN18_26_2_15_R4_B_SCNPILOT_CONT_750_P_Burkholderiales_64_62_65_12	98.5	14772.5	5469709	0.002700784	1.0311e-05
ET_SCN_1	SCN18_26_2_15_R4_P_Microbacterium_70_222	447196	67040872.5	2953160	22.70140206	0.086668789
ET_SCN_1	SCN18_26_2_15_R5_B_Alphaproteobacteria_66_27	4081	611883.5	7324041	0.083544521	0.000318954
ET_SCN_1	SCN18_26_2_15_R5_F_Sphingomonas_65_27	52	7800	3341277	0.002334437	8.91235e-06
ET_SCN_1	SCN18_30_10_14_R1_B_SCNPILOT_EXPT_1000_BF_Afipia_62_8_60_16	1870.5	280499.5	4609494	0.060852558	0.000232321
ET_SCN_1	SCN18_30_10_14_R1_B_SCNPILOT_EXPT_750_BF_Actinomycetales_70_150_73_20	0	0	2848058	0	0
ET_SCN_1	SCN18_30_10_14_R1_B_Sphingobium_66_9	14	2100	3875922	0.000541807	2.06849e-06
ET_SCN_1	SCN18_30_10_14_R1_P_Bosea_67_18	10481.5	1571320	4815883	0.326278691	0.001245658
ET_SCN_1	SCN18_30_10_14_R1_P_Cytophagales_49_46	0	0	8175295	0	0
ET_SCN_1	SCN18_30_10_14_R1_P_Rhizobiales_62_27	4236	635075	5806422	0.109374586	0.000417567
ET_SCN_1	SCN18_30_10_14_R1_P_SCNPILOT_EXPT_1000_BF_Sphingomonas_65_55_65_26	22.5	3373.5	3585854	0.00094078	3.59168e-06
ET_SCN_1	SCN18_30_10_14_R2_B_Alphaproteobacteria_64_8	82.5	12368.5	2659181	0.004651244	1.77574e-05
ET_SCN_1	SCN18_30_10_14_R2_B_Bacteria_71_11	9	1217.5	9007526	0.000135165	5.16028e-07
ET_SCN_1	SCN18_30_10_14_R2_B_Bradyrhizobiaceae_62_135	18482.5	2770565	4799874	0.577216194	0.00220368
